Type,Md1,Md2,Md3,Md4,Mc1,Mc2,Mc3,Md5,Md6,Mc4,Mc5
M65-3-346,1,1,1,1,1,1,1,1,1,0,0
M65-3-347,1,1,0,1,1,1,0,1,1,0,0
M65-3-348,1,1,0,1,1,1,0,1,1,0,0
M65-3-349,1,1,1,1,1,1,1,1,1,0,0
M65-3-35,1,1,1,1,1,1,1,1,1,0,0
M65-3-350,1,1,1,1,1,1,0,1,1,0,0
M65-3-351,1,1,0,1,1,1,0,1,1,0,0
M65-3-352,1,1,1,1,1,1,1,1,1,0,0
M65-3-353,1,1,0,1,1,1,0,1,1,0,0
M65-3-354,1,1,1,1,1,1,1,1,1,0,0
M65-3-355,1,1,1,1,1,1,0,1,1,0,0
M65-3-356,1,1,0,1,1,1,1,1,1,0,0
M65-3-357,1,1,0,1,1,1,0,1,1,0,0
M65-3-358,1,1,0,1,1,1,0,1,1,0,0
M65-3-359,1,1,0,1,1,1,0,1,1,0,0
M65-3-36,1,1,0,1,1,1,1,1,1,0,0
M65-3-360,1,1,1,1,1,1,1,1,1,0,0
M65-3-361,1,1,0,1,1,1,1,1,1,0,0
M65-3-362,1,1,0,1,1,1,1,1,1,0,0
M65-3-363,1,1,0,1,1,1,1,1,1,0,0
M65-3-364,1,1,1,1,1,1,1,1,1,0,0
M65-3-365,1,1,1,1,1,1,1,1,1,0,0
M65-3-366,1,1,1,1,1,1,0,1,1,0,0
M65-3-367,1,1,0,1,1,1,0,1,1,0,0
M65-3-368,1,1,0,1,1,1,1,1,1,0,0
M65-3-369,1,1,1,1,1,1,1,1,1,0,0
M65-3-37,1,1,0,1,1,1,1,1,1,0,0
M65-3-370,1,1,1,1,1,1,1,1,1,0,0
M65-3-371,1,1,0,1,1,1,1,1,1,0,0
M65-3-372,1,1,1,1,1,1,0,1,1,0,0
M65-3-373,1,1,0,1,1,1,1,1,1,0,0
M65-3-374,1,1,1,1,1,1,0,1,1,0,0
M65-3-375,1,1,0,1,1,1,0,1,1,0,0
M65-3-376,1,1,0,1,1,1,0,1,1,0,0
M65-3-377,1,1,1,1,1,1,1,1,1,0,0
M65-3-378,1,1,1,1,1,1,0,1,1,0,0
M65-3-379,1,1,0,1,1,1,1,1,1,0,0
M65-3-38,1,1,1,1,1,1,1,1,1,0,0
M65-3-380,1,1,0,1,1,1,0,1,1,0,0
M65-3-381,1,1,1,1,1,1,1,1,1,0,0
M65-3-382,1,1,0,1,1,1,1,1,1,0,0
M65-3-383,1,1,1,1,1,1,1,1,1,0,0
M65-3-384,1,1,0,1,1,1,0,1,1,0,0
M65-3-385,1,1,1,1,1,1,0,1,1,0,0
M65-3-386,1,1,1,1,1,1,1,1,1,0,0
M65-3-387,1,1,0,1,1,1,1,1,1,0,0
M65-3-388,1,1,0,1,1,1,1,1,1,0,0
M65-3-389,1,1,1,1,1,1,0,1,1,0,0
M65-3-39,1,1,1,1,1,1,1,1,1,0,0
M65-3-390,1,1,1,1,1,1,1,1,1,0,0
M65-3-391,1,1,1,1,1,1,1,1,1,0,0
M65-3-392,1,1,1,1,1,1,1,1,1,0,0
M65-3-393,1,1,1,1,1,1,1,1,1,0,0
M65-3-394,1,1,1,1,1,1,1,1,1,0,0
M65-3-395,1,1,1,1,1,1,0,1,1,0,0
M65-3-396,1,1,1,1,1,1,0,1,1,0,0
M65-3-397,1,1,1,1,1,1,0,1,1,0,0
M65-3-398,1,1,0,1,1,1,0,1,1,0,0
M65-3-399,1,1,0,1,1,1,0,1,1,0,0
M65-3-4,1,1,0,1,1,1,0,1,1,0,0
M65-3-40,1,1,0,1,1,1,1,1,1,0,0
M65-3-400,1,1,1,1,1,1,1,1,1,0,0
M65-3-401,1,1,0,1,1,1,0,1,1,0,0
M65-3-402,1,1,1,1,1,1,0,1,1,0,0
M65-3-403,1,1,0,1,1,1,1,1,1,0,0
M65-3-404,1,1,0,1,1,1,0,1,1,0,0
M65-3-405,1,1,1,1,1,1,0,1,1,0,0
M65-3-406,1,1,1,1,1,1,0,1,1,0,0
M65-3-407,1,1,0,1,1,1,1,1,1,0,0
M65-3-408,1,1,1,1,1,1,0,1,1,0,0
M65-3-409,1,1,0,1,1,1,1,1,1,0,0
M65-3-41,1,1,0,1,1,1,1,1,1,0,0
M65-3-410,1,1,1,1,1,1,0,1,1,0,0
M65-3-411,1,1,0,1,1,1,0,1,1,0,0
M65-3-412,1,1,0,1,1,1,0,1,1,0,0
M65-3-413,1,1,1,1,1,1,0,1,1,0,0
M65-3-414,1,1,0,1,1,1,0,1,1,0,0
M65-3-415,1,1,0,1,1,1,1,1,1,0,0
M65-3-416,1,1,1,1,1,1,0,1,1,0,0
M65-3-417,1,1,1,1,1,1,0,1,1,0,0
M65-3-418,1,1,1,1,1,1,1,1,1,0,0
M65-3-419,1,1,0,1,1,1,1,1,1,0,0
M65-3-42,1,1,1,1,1,1,0,1,1,0,0
M65-3-420,1,1,0,1,1,1,1,1,1,0,0
M65-3-421,1,1,0,1,1,1,1,1,1,0,0
M65-3-422,1,1,1,1,1,1,1,1,1,0,0
M65-3-423,1,1,0,1,1,1,1,1,1,0,0
M65-3-424,1,1,0,1,1,1,1,1,1,0,0
M65-3-425,1,1,1,1,1,1,1,1,1,0,0
M65-3-426,1,1,1,1,1,1,0,1,1,0,0
M65-3-427,1,1,1,1,1,1,0,1,1,0,0
M65-3-428,1,1,0,1,1,1,1,1,1,0,0
M65-3-429,1,1,0,1,1,1,1,1,1,0,0
M65-3-43,1,1,1,1,1,1,0,1,1,0,0
M65-3-430,1,1,0,1,1,1,0,1,1,0,0
M65-3-431,1,1,1,1,1,1,0,1,1,0,0
M65-3-432,1,1,0,1,1,1,0,1,1,0,0
M65-3-433,1,1,0,1,1,1,1,1,1,0,0
M65-3-434,1,1,0,1,1,1,1,1,1,0,0
M65-3-435,1,1,0,1,1,1,0,1,1,0,0
M65-3-436,1,1,0,1,1,1,0,1,1,0,0
M65-3-437,1,1,0,1,1,1,1,1,1,0,0
M65-3-438,1,1,0,1,1,1,0,1,1,0,0
M65-3-439,1,1,0,1,1,1,0,1,1,0,0
M65-3-44,1,1,0,1,1,1,1,1,1,0,0
M65-3-440,1,1,1,1,1,1,0,1,1,0,0
M65-3-441,1,1,0,1,1,1,1,1,1,0,0
M65-3-442,1,1,1,1,1,1,0,1,1,0,0
M65-3-443,1,1,0,1,1,1,0,1,1,0,0
M65-3-444,1,1,0,1,1,1,0,1,1,0,0
M65-3-445,1,1,1,1,1,1,1,1,1,0,0
M65-3-446,1,1,0,1,1,1,0,1,1,0,0
M65-3-447,1,1,0,1,1,1,0,1,1,0,0
M65-3-448,1,1,1,1,1,1,1,1,1,0,0
M65-3-449,1,1,0,1,1,1,1,1,1,0,0
M65-3-45,1,1,0,1,1,1,0,1,1,0,0
M65-3-450,1,1,1,1,1,1,1,1,1,0,0
M65-3-451,1,1,1,1,1,1,1,1,1,0,0
M65-3-452,1,1,0,1,1,1,0,1,1,0,0
M65-3-453,1,1,0,1,1,1,0,1,1,0,0
M65-3-454,1,1,1,1,1,1,0,1,1,0,0
M65-3-455,1,1,1,1,1,1,0,1,1,0,0
M65-3-456,1,1,1,1,1,1,1,1,1,0,0
M65-3-457,1,1,1,1,1,1,0,1,1,0,0
M65-3-458,1,1,1,1,1,1,0,1,1,0,0
M65-3-459,1,1,1,1,1,1,0,1,1,0,0
M65-3-46,1,1,0,1,1,1,0,1,1,0,0
M65-3-460,1,1,1,1,1,1,1,1,1,0,0
M65-3-461,1,1,1,1,1,1,0,1,1,0,0
M65-3-462,1,1,1,1,1,1,1,1,1,0,0
M65-3-463,1,1,0,1,1,1,1,1,1,0,0
M65-3-464,1,1,0,1,1,1,0,1,1,0,0
M65-3-465,1,1,0,1,1,1,1,1,1,0,0
M65-3-466,1,1,1,1,1,1,1,1,1,0,0
M65-3-467,1,1,1,1,1,1,0,1,1,0,0
M65-3-468,1,1,0,1,1,1,1,1,1,0,0
M65-3-469,1,1,0,1,1,1,0,1,1,0,0
M65-3-47,1,1,1,1,1,1,1,1,1,0,0
M65-3-470,1,1,0,1,1,1,1,1,1,0,0
M65-3-471,1,1,1,1,1,1,0,1,1,0,0
M65-3-472,1,1,0,1,1,1,0,1,1,0,0
M65-3-473,1,1,1,1,1,1,1,1,1,0,0
M65-3-474,1,1,0,1,1,1,1,1,1,0,0
M65-3-475,1,1,0,1,1,1,1,1,1,0,0
M65-3-476,1,1,1,1,1,1,1,1,1,0,0
M65-3-477,1,1,1,1,1,1,1,1,1,0,0
M65-3-478,1,1,0,1,1,1,1,1,1,0,0
M65-3-479,1,1,1,1,1,1,1,1,1,0,0
M65-3-48,1,1,0,1,1,1,1,1,1,0,0
M65-3-480,1,1,1,1,1,1,0,1,1,0,0
M65-3-481,1,1,1,1,1,1,0,1,1,0,0
M65-3-482,1,1,1,1,1,1,1,1,1,0,0
M65-3-483,1,1,1,1,1,1,0,1,1,0,0
M65-3-484,1,1,0,1,1,1,1,1,1,0,0
M65-3-485,1,1,0,1,1,1,0,1,1,0,0
M65-3-486,1,1,1,1,1,1,1,1,1,0,0
M65-3-487,1,1,0,1,1,1,0,1,1,0,0
M65-3-488,1,1,0,1,1,1,0,1,1,0,0
M65-3-489,1,1,0,1,1,1,0,1,1,0,0
M65-3-49,1,1,1,1,1,1,1,1,1,0,0
M65-3-490,1,1,1,1,1,1,0,1,1,0,0
M65-3-491,1,1,0,1,1,1,0,1,1,0,0
M65-3-492,1,1,1,1,1,1,1,1,1,0,0
M65-3-493,1,1,1,1,1,1,1,1,1,0,0
M65-3-494,1,1,0,1,1,1,1,1,1,0,0
M65-3-495,1,1,1,1,1,1,1,1,1,0,0
M65-3-496,1,1,1,1,1,1,0,1,1,0,0
M65-3-497,1,1,0,1,1,1,0,1,1,0,0
M65-3-498,1,1,0,1,1,1,1,1,1,0,0
M65-3-499,1,1,0,1,1,1,1,1,1,0,0
M65-3-5,1,1,0,1,1,1,0,1,1,0,0
M65-3-50,1,1,1,1,1,1,1,1,1,0,0
M65-3-500,1,1,0,1,1,1,1,1,1,0,0
M65-3-501,1,1,0,1,1,1,0,1,1,0,0
M65-3-502,1,1,1,1,1,1,1,1,1,0,0
M65-3-503,1,1,1,1,1,1,1,1,1,0,0
M65-3-504,1,1,1,1,1,1,1,1,1,0,0
M65-3-505,1,1,1,1,1,1,1,1,1,0,0
M65-3-506,1,1,0,1,1,1,1,1,1,0,0
M65-3-507,1,1,0,1,1,1,0,1,1,0,0
M65-3-508,1,1,1,1,1,1,1,1,1,0,0
M65-3-509,1,1,1,1,1,1,1,1,1,0,0
M65-3-51,1,1,0,1,1,1,0,1,1,0,0
M65-3-510,1,1,1,1,1,1,1,1,1,0,0
M65-3-511,1,1,0,1,1,1,0,1,1,0,0
M65-3-512,1,1,1,1,1,1,0,1,1,0,0
M65-3-513,1,1,0,1,1,1,0,1,1,0,0
M65-3-514,1,1,0,1,1,1,1,1,1,0,0
M65-3-515,1,1,0,1,1,1,0,1,1,0,0
M65-3-516,1,1,0,1,1,1,1,1,1,0,0
M65-3-517,1,1,1,1,1,1,1,1,1,0,0
M65-3-518,1,1,0,1,1,1,0,1,1,0,0
M65-3-519,1,1,1,1,1,1,1,1,1,0,0
M65-3-52,1,1,1,1,1,1,1,1,1,0,0
M65-3-520,1,1,0,1,1,1,1,1,1,0,0
M65-3-521,1,1,0,1,1,1,0,1,1,0,0
M65-3-522,1,1,1,1,1,1,1,1,1,0,0
M65-3-523,1,1,1,1,1,1,0,1,1,0,0
M65-3-524,1,1,1,1,1,1,0,1,1,0,0
M65-3-525,1,1,1,1,1,1,1,1,1,0,0
M65-3-526,1,1,1,1,1,1,0,1,1,0,0
M65-3-527,1,1,1,1,1,1,0,1,1,0,0
M65-3-528,1,1,0,1,1,1,1,1,1,0,0
M65-3-529,1,1,1,1,1,1,1,1,1,0,0
M65-3-53,1,1,1,1,1,1,0,1,1,0,0
M65-3-530,1,1,1,1,1,1,0,1,1,0,0
M65-3-531,1,1,1,1,1,1,1,1,1,0,0
M65-3-532,1,1,0,1,1,1,0,1,1,0,0
M65-3-533,1,1,1,1,1,1,1,1,1,0,0
M65-3-534,1,1,0,1,1,1,0,1,1,0,0
M65-3-535,1,1,1,1,1,1,1,1,1,0,0
M65-3-536,1,1,0,1,1,1,0,1,1,0,0
M65-3-537,1,1,1,1,1,1,0,1,1,0,0
M65-3-538,1,1,0,1,1,1,1,1,1,0,0
M65-3-539,1,1,0,1,1,1,1,1,1,0,0
M65-3-54,1,1,1,1,1,1,1,1,1,0,0
M65-3-540,1,1,1,1,1,1,1,1,1,0,0
M65-3-541,1,1,1,1,1,1,1,1,1,0,0
M65-3-542,1,1,0,1,1,1,1,1,1,0,0
M65-3-543,1,1,1,1,1,1,1,1,1,0,0
M65-3-544,1,1,0,1,1,1,0,1,1,0,0
M65-3-545,1,1,0,1,1,1,1,1,1,0,0
M65-3-546,1,1,1,1,1,1,1,1,1,0,0
M65-3-547,1,1,0,1,1,1,1,1,1,0,0
M65-3-548,1,1,0,1,1,1,0,1,1,0,0
M65-3-549,1,1,0,1,1,1,0,1,1,0,0
M65-3-55,1,1,0,1,1,1,1,1,1,0,0
M65-3-550,1,1,0,1,1,1,0,1,1,0,0
M65-3-551,1,1,1,1,1,1,1,1,1,0,0
M65-3-552,1,1,1,1,1,1,1,1,1,0,0
M65-3-553,1,1,1,1,1,1,0,1,1,0,0
M65-3-554,1,1,0,1,1,1,1,1,1,0,0
M65-3-555,1,1,0,1,1,1,1,1,1,0,0
M65-3-556,1,1,1,1,1,1,0,1,1,0,0
M65-3-557,1,1,1,1,1,1,0,1,1,0,0
M65-3-558,1,1,1,1,1,1,0,1,1,0,0
M65-3-559,1,1,0,1,1,1,1,1,1,0,0
M65-3-56,1,1,1,1,1,1,1,1,1,0,0
M65-3-560,1,1,0,1,1,1,1,1,1,0,0
M65-3-561,1,1,0,1,1,1,1,1,1,0,0
M65-3-562,1,1,0,1,1,1,1,1,1,0,0
M65-3-563,1,1,1,1,1,1,1,1,1,0,0
M65-3-564,1,1,0,1,1,1,1,1,1,0,0
M65-3-565,1,1,1,1,1,1,1,1,1,0,0
M65-3-566,1,1,0,1,1,1,0,1,1,0,0
M65-3-567,1,1,0,1,1,1,1,1,1,0,0
M65-3-568,1,1,1,1,1,1,1,1,1,0,0
M65-3-569,1,1,0,1,1,1,0,1,1,0,0
M65-3-57,1,1,1,1,1,1,1,1,1,0,0
M65-3-570,1,1,1,1,1,1,0,1,1,0,0
M65-3-571,1,1,1,1,1,1,0,1,1,0,0
M65-3-572,1,1,1,1,1,1,1,1,1,0,0
M65-3-573,1,1,1,1,1,1,0,1,1,0,0
M65-3-574,1,1,1,1,1,1,1,1,1,0,0
M65-3-575,1,1,1,1,1,1,0,1,1,0,0
M65-3-576,1,1,1,1,1,1,0,1,1,0,0
M65-3-577,1,1,1,1,1,1,1,1,1,0,0
M65-3-578,1,1,0,1,1,1,0,1,1,0,0
M65-3-579,1,1,1,1,1,1,1,1,1,0,0
M65-3-58,1,1,0,1,1,1,0,1,1,0,0
M65-3-580,1,1,0,1,1,1,0,1,1,0,0
M65-3-581,1,1,0,1,1,1,0,1,1,0,0
M65-3-582,1,1,1,1,1,1,0,1,1,0,0
M65-3-583,1,1,1,1,1,1,0,1,1,0,0
M65-3-584,1,1,0,1,1,1,1,1,1,0,0
M65-3-585,1,1,0,1,1,1,1,1,1,0,0
M65-3-586,1,1,1,1,1,1,0,1,1,0,0
M65-3-587,1,1,1,1,1,1,0,1,1,0,0
M65-3-588,1,1,1,1,1,1,0,1,1,0,0
M65-3-589,1,1,1,1,1,1,1,1,1,0,0
M65-3-59,1,1,1,1,1,1,1,1,1,0,0
M65-3-590,1,1,1,1,1,1,1,1,1,0,0
M65-3-591,1,1,0,1,1,1,0,1,1,0,0
M65-3-592,1,1,0,1,1,1,1,1,1,0,0
M65-3-593,1,1,1,1,1,1,0,1,1,0,0
M65-3-594,1,1,0,1,1,1,1,1,1,0,0
M65-3-595,1,1,1,1,1,1,0,1,1,0,0
M65-3-596,1,1,1,1,1,1,0,1,1,0,0
M65-3-597,1,1,0,1,1,1,1,1,1,0,0
M65-3-598,1,1,0,1,1,1,1,1,1,0,0
M65-3-599,1,1,1,1,1,1,0,1,1,0,0
M65-3-6,1,1,1,1,1,1,1,1,1,0,0
M65-3-60,1,1,1,1,1,1,0,1,1,0,0
M65-3-600,1,1,1,1,1,1,1,1,1,0,0
M65-3-601,1,1,1,1,1,1,0,1,1,0,0
M65-3-602,1,1,0,1,1,1,0,1,1,0,0
M65-3-603,1,1,1,1,1,1,0,1,1,0,0
M65-3-604,1,1,0,1,1,1,0,1,1,0,0
M65-3-605,1,1,1,1,1,1,1,1,1,0,0
M65-3-606,1,1,1,1,1,1,0,1,1,0,0
M65-3-607,1,1,1,1,1,1,1,1,1,0,0
M65-3-608,1,1,1,1,1,1,1,1,1,0,0
M65-3-609,1,1,1,1,1,1,1,1,1,0,0
M65-3-61,1,1,1,1,1,1,1,1,1,0,0
M65-3-610,1,1,0,1,1,1,0,1,1,0,0
M65-3-611,1,1,0,1,1,1,1,1,1,0,0
M65-3-612,1,1,0,1,1,1,1,1,1,0,0
M65-3-613,1,1,1,1,1,1,0,1,1,0,0
M65-3-614,1,1,1,1,1,1,1,1,1,0,0
M65-3-615,1,1,1,1,1,1,0,1,1,0,0
M65-3-616,1,1,1,1,1,1,0,1,1,0,0
M65-3-617,1,1,0,1,1,1,0,1,1,0,0
M65-3-618,1,1,0,1,1,1,0,1,1,0,0
M65-3-619,1,1,1,1,1,1,0,1,1,0,0
M65-3-62,1,1,1,1,1,1,0,1,1,0,0
M65-3-620,1,1,0,1,1,1,1,1,1,0,0
M65-3-621,1,1,0,1,1,1,1,1,1,0,0
M65-3-622,1,1,0,1,1,1,1,1,1,0,0
M65-3-623,1,1,0,1,1,1,1,1,1,0,0
M65-3-624,1,1,1,1,1,1,0,1,1,0,0
M65-3-625,1,1,0,1,1,1,0,1,1,0,0
M65-3-626,1,1,1,1,1,1,1,1,1,0,0
M65-3-627,1,1,1,1,1,1,0,1,1,0,0
M65-3-628,1,1,1,1,1,1,1,1,1,0,0
M65-3-629,1,1,1,1,1,1,1,1,1,0,0
M65-3-63,1,1,1,1,1,1,0,1,1,0,0
M65-3-630,1,1,1,1,1,1,0,1,1,0,0
M65-3-631,1,1,0,1,1,1,1,1,1,0,0
M65-3-632,1,1,1,1,1,1,0,1,1,0,0
M65-3-633,1,1,1,1,1,1,0,1,1,0,0
M65-3-634,1,1,1,1,1,1,0,1,1,0,0
M65-3-635,1,1,1,1,1,1,0,1,1,0,0
M65-3-636,1,1,1,1,1,1,1,1,1,0,0
M65-3-637,1,1,0,1,1,1,0,1,1,0,0
M65-3-638,1,1,1,1,1,1,1,1,1,0,0
M65-3-639,1,1,1,1,1,1,0,1,1,0,0
M65-3-64,1,1,1,1,1,1,0,1,1,0,0
M65-3-640,1,1,1,1,1,1,1,1,1,0,0
M65-3-641,1,1,0,1,1,1,0,1,1,0,0
M65-3-642,1,1,1,1,1,1,1,1,1,0,0
M65-3-643,1,1,1,1,1,1,1,1,1,0,0
M65-3-644,1,1,1,1,1,1,1,1,1,0,0
M65-3-645,1,1,1,1,1,1,1,1,1,0,0
M65-3-646,1,1,1,1,1,1,1,1,1,0,0
M65-3-647,1,1,0,1,1,1,1,1,1,0,0
M65-3-648,1,1,1,1,1,1,0,1,1,0,0
M65-3-649,1,1,1,1,1,1,1,1,1,0,0
M65-3-65,1,1,0,1,1,1,0,1,1,0,0
M65-3-650,1,1,0,1,1,1,1,1,1,0,0
M65-3-651,1,1,0,1,1,1,1,1,1,0,0
M65-3-652,1,1,1,1,1,1,0,1,1,0,0
M65-3-653,1,1,0,1,1,1,0,1,1,0,0
M65-3-654,1,1,1,1,1,1,1,1,1,0,0
M65-3-655,1,1,1,1,1,1,0,1,1,0,0
M65-3-656,1,1,0,1,1,1,1,1,1,0,0
M65-3-657,1,1,1,1,1,1,1,1,1,0,0
M65-3-658,1,1,0,1,1,1,1,1,1,0,0
M65-3-659,1,1,1,1,1,1,1,1,1,0,0
M65-3-66,1,1,0,1,1,1,0,1,1,0,0
M65-3-660,1,1,0,1,1,1,1,1,1,0,0
M65-3-661,1,1,0,1,1,1,1,1,1,0,0
M65-3-662,1,1,1,1,1,1,0,1,1,0,0
M65-3-663,1,1,1,1,1,1,0,1,1,0,0
M65-3-664,1,1,1,1,1,1,1,1,1,0,0
M65-3-665,1,1,0,1,1,1,1,1,1,0,0
M65-3-666,1,1,0,1,1,1,0,1,1,0,0
M65-3-667,1,1,0,1,1,1,1,1,1,0,0
M65-3-668,1,1,1,1,1,1,0,1,1,0,0
M65-3-669,1,1,1,1,1,1,1,1,1,0,0
M65-3-67,1,1,1,1,1,1,1,1,1,0,0
M65-3-670,1,1,1,1,1,1,0,1,1,0,0
M65-3-671,1,1,1,1,1,1,0,1,1,0,0
M65-3-672,1,1,0,1,1,1,1,1,1,0,0
M65-3-673,1,1,1,1,1,1,1,1,1,0,0
M65-3-674,1,1,1,1,1,1,1,1,1,0,0
M65-3-675,1,1,0,1,1,1,1,1,1,0,0
M65-3-676,1,1,0,1,1,1,0,1,1,0,0
M65-3-677,1,1,1,1,1,1,1,1,1,0,0
M65-3-678,1,1,1,1,1,1,1,1,1,0,0
M65-3-679,1,1,1,1,1,1,0,1,1,0,0
M65-3-68,1,1,0,1,1,1,1,1,1,0,0
M65-3-680,1,1,1,1,1,1,1,1,1,0,0
M65-3-681,1,1,1,1,1,1,1,1,1,0,0
M65-3-682,1,1,1,1,1,1,0,1,1,0,0
M65-3-683,1,1,0,1,1,1,0,1,1,0,0
M65-3-684,1,1,1,1,1,1,1,1,1,0,0
M65-3-685,1,1,1,1,1,1,0,1,1,0,0
M65-3-686,1,1,1,1,1,1,0,1,1,0,0
M65-3-687,1,1,1,1,1,1,0,1,1,0,0
M65-3-688,1,1,0,1,1,1,1,1,1,0,0
M65-3-689,1,1,0,1,1,1,1,1,1,0,0
M65-3-69,1,1,1,1,1,1,1,1,1,0,0
M65-3-690,1,1,0,1,1,1,0,1,1,0,0
M65-3-691,1,1,0,1,1,1,0,1,1,0,0
M65-3-692,1,1,1,1,1,1,1,1,1,0,0
M65-3-693,1,1,0,1,1,1,1,1,1,0,0
M65-3-694,1,1,0,1,1,1,1,1,1,0,0
M65-3-695,1,1,0,1,1,1,1,1,1,0,0
M65-3-696,1,1,1,1,1,1,1,1,1,0,0
M65-3-697,1,1,0,1,1,1,0,1,1,0,0
M65-3-698,1,1,1,1,1,1,0,1,1,0,0
M65-3-699,1,1,0,1,1,1,0,1,1,0,0
M65-3-7,1,1,0,1,1,1,0,1,1,0,0
M65-3-70,1,1,1,1,1,1,0,1,1,0,0
M65-3-700,1,1,1,1,1,1,0,1,1,0,0
M65-3-701,1,1,0,1,1,1,0,1,1,0,0
M65-3-702,1,1,1,1,1,1,1,1,1,0,0
M65-3-703,1,1,1,1,1,1,1,1,1,0,0
M65-3-704,1,1,0,1,1,1,1,1,1,0,0
M65-3-705,1,1,1,1,1,1,1,1,1,0,0
M65-3-706,1,1,1,1,1,1,0,1,1,0,0
M65-3-707,1,1,1,1,1,1,0,1,1,0,0
M65-3-708,1,1,1,1,1,1,1,1,1,0,0
M65-3-709,1,1,1,1,1,1,1,1,1,0,0
M65-3-71,1,1,1,1,1,1,1,1,1,0,0
M65-3-710,1,1,0,1,1,1,1,1,1,0,0
M65-3-711,1,1,1,1,1,1,0,1,1,0,0
M65-3-712,1,1,0,1,1,1,1,1,1,0,0
M65-3-713,1,1,0,1,1,1,0,1,1,0,0
M65-3-714,1,1,0,1,1,1,1,1,1,0,0
M65-3-715,1,1,1,1,1,1,1,1,1,0,0
M65-3-716,1,1,0,1,1,1,0,1,1,0,0
M65-3-717,1,1,1,1,1,1,0,1,1,0,0
M65-3-718,1,1,0,1,1,1,0,1,1,0,0
M65-3-719,1,1,1,1,1,1,1,1,1,0,0
M65-3-72,1,1,0,1,1,1,0,1,1,0,0
M65-3-720,1,1,1,1,1,1,0,1,1,0,0
M65-3-721,1,1,0,1,1,1,1,1,1,0,0
M65-3-722,1,1,1,1,1,1,1,1,1,0,0
M65-3-723,1,1,1,1,1,1,0,1,1,0,0
M65-3-724,1,1,0,1,1,1,0,1,1,0,0
M65-3-725,1,1,1,1,1,1,0,1,1,0,0
M65-3-726,1,1,0,1,1,1,1,1,1,0,0
M65-3-727,1,1,0,1,1,1,0,1,1,0,0
M65-3-728,1,1,1,1,1,1,0,1,1,0,0
M65-3-729,1,1,1,1,1,1,1,1,1,0,0
M65-3-73,1,1,1,1,1,1,0,1,1,0,0
M65-3-730,1,1,0,1,1,1,1,1,1,0,0
M65-3-731,1,1,1,1,1,1,1,1,1,0,0
M65-3-732,1,1,0,1,1,1,0,1,1,0,0
M65-3-733,1,1,1,1,1,1,0,1,1,0,0
M65-3-734,1,1,0,1,1,1,0,1,1,0,0
M65-3-735,1,1,0,1,1,1,1,1,1,0,0
M65-3-736,1,1,0,1,1,1,0,1,1,0,0
M65-3-737,1,1,0,1,1,1,1,1,1,0,0
M65-3-738,1,1,0,1,1,1,0,1,1,0,0
M65-3-739,1,1,0,1,1,1,1,1,1,0,0
M65-3-74,1,1,1,1,1,1,1,1,1,0,0
M65-3-740,1,1,0,1,1,1,1,1,1,0,0
M65-3-741,1,1,1,1,1,1,1,1,1,0,0
M65-3-742,1,1,1,1,1,1,0,1,1,0,0
M65-3-743,1,1,1,1,1,1,0,1,1,0,0
M65-3-744,1,1,0,1,1,1,0,1,1,0,0
M65-3-745,1,1,0,1,1,1,1,1,1,0,0
M65-3-746,1,1,0,1,1,1,1,1,1,0,0
M65-3-747,1,1,0,1,1,1,0,1,1,0,0
M65-3-748,1,1,0,1,1,1,0,1,1,0,0
M65-3-749,1,1,1,1,1,1,1,1,1,0,0
M65-3-75,1,1,0,1,1,1,1,1,1,0,0
M65-3-750,1,1,1,1,1,1,0,1,1,0,0
M65-3-751,1,1,1,1,1,1,0,1,1,0,0
M65-3-752,1,1,0,1,1,1,0,1,1,0,0
M65-3-753,1,1,1,1,1,1,1,1,1,0,0
M65-3-754,1,1,0,1,1,1,0,1,1,0,0
M65-3-755,1,1,1,1,1,1,0,1,1,0,0
M65-3-756,1,1,1,1,1,1,1,1,1,0,0
M65-3-757,1,1,0,1,1,1,1,1,1,0,0
M65-3-758,1,1,0,1,1,1,1,1,1,0,0
M65-3-759,1,1,1,1,1,1,0,1,1,0,0
M65-3-76,1,1,0,1,1,1,0,1,1,0,0
M65-3-760,1,1,0,1,1,1,0,1,1,0,0
M65-3-761,1,1,0,1,1,1,0,1,1,0,0
M65-3-762,1,1,1,1,1,1,1,1,1,0,0
M65-3-763,1,1,0,1,1,1,1,1,1,0,0
M65-3-764,1,1,1,1,1,1,1,1,1,0,0
M65-3-765,1,1,0,1,1,1,0,1,1,0,0
M65-3-766,1,1,0,1,1,1,1,1,1,0,0
M65-3-767,1,1,0,1,1,1,1,1,1,0,0
M65-3-768,1,1,0,1,1,1,0,1,1,0,0
M65-3-769,1,1,1,1,1,1,1,1,1,0,0
M65-3-77,1,1,0,1,1,1,1,1,1,0,0
M65-3-770,1,1,1,1,1,1,0,1,1,0,0
M65-3-771,1,1,0,1,1,1,0,1,1,0,0
M65-3-772,1,1,1,1,1,1,1,1,1,0,0
M65-3-773,1,1,1,1,1,1,0,1,1,0,0
M65-3-774,1,1,0,1,1,1,1,1,1,0,0
M65-3-775,1,1,1,1,1,1,1,1,1,0,0
M65-3-776,1,1,1,1,1,1,1,1,1,0,0
M65-3-777,1,1,0,1,1,1,0,1,1,0,0
M65-3-778,1,1,0,1,1,1,0,1,1,0,0
